,POSTCODE,COORDS,PERUS
130126,550,POINT (25497951.5616253 6675957.81135613),303
130127,550,POINT (25497987.37220401 6675997.923417857),303
130128,550,POINT (25497993.73204404 6675953.086273324),303
130129,550,POINT (25497925.23349599 6676100.115107261),303
130130,550,POINT (25497925.23349599 6676100.115107261),303
130131,550,POINT (25497931.80476802 6676048.280825216),303
130132,550,POINT (25497931.80476802 6676048.280825216),303
130133,550,POINT (25498115.79533948 6675755.637526158),303
130134,550,POINT (25498125.70406592 6675725.917900375),303
130135,550,POINT (25498125.70406592 6675725.917900375),303
130136,550,POINT (25498135.82068554 6675788.272053394),303
130137,550,POINT (25498123.52232597 6675830.928231151),303
130138,550,POINT (25498097.55652706 6675895.183875143),303
130139,550,POINT (25498058.8115233 6675886.012415454),303
130140,550,POINT (25498091.28577701 6675804.929341508),303
130141,550,POINT (25498080.55896551 6675828.621907501),303
130142,550,POINT (25498035.99739155 6676011.400596551),303
130143,550,POINT (25498028.05756459 6675976.141810871),303
130144,550,POINT (25498028.05756459 6675976.141810871),303
130145,550,POINT (25498057.93089197 6676014.07401757),303
130146,550,POINT (25498057.93089197 6676014.07401757),303
130147,550,POINT (25498053.41739029 6675964.897548007),303
130148,550,POINT (25498065.96066742 6675947.264948772),303
130149,550,POINT (25498065.96066742 6675947.264948772),303
130150,550,POINT (25498052.86855434 6676048.938662719),303
130151,550,POINT (25498052.86855434 6676048.938662719),303
130152,550,POINT (25497964.61729101 6676154.341296414),303
130153,550,POINT (25498002.2128944 6676135.46906373),303
130154,550,POINT (25498034.35786423 6676098.417102884),303
130155,550,POINT (25497929.41088279 6676160.288345967),303
130156,550,POINT (25497929.41088279 6676160.288345967),303
130157,550,POINT (25498140.27354374 6675905.490165133),303
130158,550,POINT (25498164.05744598 6675847.163227573),303
130159,550,POINT (25498198.35564324 6675871.223112049),303
130160,550,POINT (25498099.10081573 6676273.506082914),303
130161,550,POINT (25498099.10081573 6676273.506082914),303
130162,550,POINT (25498118.64361876 6676322.12893989),303
130163,550,POINT (25498118.64361876 6676322.12893989),303
130164,550,POINT (25498150.7281219 6676287.072362605),303
130165,550,POINT (25498150.7281219 6676287.072362605),303
130166,550,POINT (25498138.88370689 6676248.684517655),303
130167,550,POINT (25498096.04626407 6676308.436488469),303
130168,550,POINT (25498114.91625112 6676213.935084053),303
130169,550,POINT (25498114.91625112 6676213.935084053),303
130170,550,POINT (25498170.15070058 6676207.600942073),303
130171,550,POINT (25498170.15070058 6676207.600942073),303
130172,550,POINT (25498174.99519208 6676245.780677712),303
130173,550,POINT (25498174.99519208 6676245.780677712),303
130174,550,POINT (25498095.25395093 6676235.359351412),303
130175,550,POINT (25498151.09363861 6676242.049099866),303
130176,550,POINT (25498111.00715492 6675979.652248411),303
130177,550,POINT (25498151.75915393 6676154.008097893),303
130178,550,POINT (25498151.75915393 6676154.008097893),303
130179,550,POINT (25498168.93434144 6676115.505358309),303
130180,550,POINT (25498134.67119118 6676123.477727453),303
130181,550,POINT (25498198.9907049 6676147.433325103),303
130182,550,POINT (25498219.07991682 6676112.01560331),303
130183,550,POINT (25498257.24877555 6676140.196545515),303
130184,550,POINT (25498238.8301556 6676120.6296246),303
130185,550,POINT (25498302.60538453 6676096.533729164),303
130186,550,POINT (25498267.67094929 6676093.475014638),303
130187,550,POINT (25498262.49409546 6676066.303188865),303
130188,550,POINT (25498331.84029244 6676056.399519908),303
130189,550,POINT (25498296.93831317 6676052.337770528),303
130190,550,POINT (25498331.86916852 6676022.373168169),303
130191,550,POINT (25498316.93461185 6676052.941312755),303
130192,550,POINT (25498311.12018431 6676013.736823397),303
130193,550,POINT (25498318.32643662 6676039.971891949),303
130194,550,POINT (25498007.09219139 6676040.551403816),303
130195,550,POINT (25498007.09219139 6676040.551403816),303
130196,550,POINT (25497959.19287534 6676234.240497912),303
130197,550,POINT (25497959.19287534 6676234.240497912),303
130198,550,POINT (25498019.7250831 6676251.086741953),303
130199,550,POINT (25498019.7250831 6676251.086741953),303
130200,550,POINT (25498062.20306559 6676236.357148669),303
130201,550,POINT (25498062.20306559 6676236.357148669),303
130202,550,POINT (25497992.24667773 6676299.277847861),303
130203,550,POINT (25498066.32443685 6676331.548535241),303
130204,550,POINT (25498198.14393821 6675779.149350321),303
130205,550,POINT (25498164.45041552 6675801.14838059),303
130206,580,POINT (25498281.69883889 6675597.557488504),303
130207,580,POINT (25498281.69883889 6675597.557488504),303
130208,580,POINT (25498281.69883889 6675597.557488504),303
130209,580,POINT (25498274.69896037 6675564.314370185),303
130210,580,POINT (25498187.08611187 6675516.637392962),303
130211,580,POINT (25498187.08611187 6675516.637392962),303
130212,580,POINT (25498117.19012505 6675544.537686745),303
130213,580,POINT (25498450.57214879 6675737.765531546),303
130214,580,POINT (25498450.57214879 6675737.765531546),303
130215,550,POINT (25498156.78984457 6675624.792473157),303
130216,550,POINT (25498156.78984457 6675624.792473157),303
130217,580,POINT (25498204.92931341 6675555.200677052),303
130218,580,POINT (25498343.23094027 6675548.383730617),303
130219,580,POINT (25498433.81892071 6675762.272947357),303
130220,580,POINT (25498433.81892071 6675762.272947357),303
130221,580,POINT (25498417.09322415 6675785.788829943),303
130222,580,POINT (25498417.09322415 6675785.788829943),303
130223,550,POINT (25498168.783625 6675592.130549714),303
130224,550,POINT (25498168.783625 6675592.130549714),303
130225,580,POINT (25498140.7578949 6675559.254788149),303
130226,550,POINT (25498178.57250533 6675665.481692005),303
130227,580,POINT (25498415.21568798 6675715.675803715),303
130228,580,POINT (25498399.04009457 6675754.221493837),303
130229,580,POINT (25498399.04009457 6675754.221493837),303
130230,550,POINT (25498174.54021874 6675633.340301379),303
130231,550,POINT (25498174.54021874 6675633.340301379),303
130232,980,POINT (25507654.50946265 6677707.89605942),704
130233,980,POINT (25507654.50946265 6677707.89605942),704
130234,270,POINT (25494920.92266273 6675446.688094528),201
130235,270,POINT (25494877.26186362 6675434.359466135),201
130236,270,POINT (25494877.26186362 6675434.359466135),201
130237,270,POINT (25494983.02681734 6675477.587214969),201
130238,270,POINT (25494983.02681734 6675477.587214969),201
130239,270,POINT (25494963.39409507 6675498.003226526),201
130240,270,POINT (25494943.94748285 6675512.424923131),201
130241,270,POINT (25494925.49408019 6675526.878772226),201
130242,270,POINT (25494925.49408019 6675526.878772226),201
130243,270,POINT (25494854.66396269 6675519.724415249),201
130244,270,POINT (25494854.66396269 6675519.724415249),201
130245,270,POINT (25494831.1223232 6675537.026991632),201
130246,270,POINT (25494802.49233116 6675557.178036891),201
130247,270,POINT (25494778.95116288 6675574.469808118),201
130248,270,POINT (25494778.95116288 6675574.469808118),201
130249,270,POINT (25494880.53517243 6675557.536080503),201
130250,270,POINT (25494880.53517243 6675557.536080503),201
130251,270,POINT (25494858.02412342 6675573.867728273),201
130252,270,POINT (25494827.36523053 6675594.957320994),201
130253,270,POINT (25494800.91851087 6675609.166841007),201
130254,270,POINT (25494800.91851087 6675609.166841007),201
130255,270,POINT (25494735.02450736 6675604.169261351),201
130256,270,POINT (25494735.02450736 6675604.169261351),201
130257,270,POINT (25494714.60151877 6675617.557417622),201
130258,270,POINT (25494695.15097244 6675631.980446081),201
130259,270,POINT (25494674.70200555 6675646.371605066),201
130260,270,POINT (25494674.70200555 6675646.371605066),201
130261,270,POINT (25494757.86324105 6675642.88689309),201
130262,270,POINT (25494757.86324105 6675642.88689309),201
130263,270,POINT (25494736.35736433 6675659.240137231),201
130264,270,POINT (25494704.66394043 6675681.301565701),201
130265,270,POINT (25494683.21665204 6675695.660697226),201
130266,270,POINT (25494683.21665204 6675695.660697226),201
130267,270,POINT (25494631.74377614 6675677.084778403),201
130268,270,POINT (25494631.74377614 6675677.084778403),201
130269,270,POINT (25494613.35052148 6675689.545777266),201
130270,270,POINT (25494593.93255973 6675702.966556533),201
130271,270,POINT (25494559.15485913 6675727.930610552),201
130272,270,POINT (25494538.73320303 6675741.319750249),201
130273,270,POINT (25494521.3446636 6675753.801998727),201
130274,270,POINT (25494483.13853206 6675792.665453176),201
130275,270,POINT (25494483.13853206 6675792.665453176),201
130276,270,POINT (25494641.28376864 6675725.414098166),201
130277,270,POINT (25494641.28376864 6675725.414098166),201
130278,270,POINT (25494619.80517643 6675740.776390331),201
130279,270,POINT (25494585.05391336 6675764.7374195),201
130280,270,POINT (25494564.63791571 6675778.126407292),201
130281,270,POINT (25494548.24799901 6675790.640471814),201
130282,270,POINT (25494525.82966879 6675803.965808353),201
130283,270,POINT (25494525.82966879 6675803.965808353),201
130284,270,POINT (25494460.68870308 6675840.017611771),201
130285,270,POINT (25494460.68870308 6675840.017611771),201
130286,270,POINT (25494449.78376622 6675869.715281989),201
130287,270,POINT (25494445.17658233 6675889.587699387),201
130288,270,POINT (25494446.57155066 6675909.640424425),201
130289,270,POINT (25494454.99330437 6675928.913736634),201
130290,270,POINT (25494467.53601033 6675944.303572021),201
130291,270,POINT (25494505.07407323 6675960.446916838),201
130292,270,POINT (25494505.07407323 6675960.446916838),201
130293,270,POINT (25494397.94890633 6675929.178808627),201
130294,270,POINT (25494426.69593341 6675971.082996582),201
130295,270,POINT (25494443.23809423 6675986.600364719),201
130296,270,POINT (25494486.47110807 6676012.918286755),201
130297,270,POINT (25494486.47110807 6676012.918286755),201
130298,270,POINT (25494396.82657911 6675801.063522572),201
130299,270,POINT (25494371.0425862 6675793.270528151),201
130300,270,POINT (25494417.54872993 6675810.691628257),201
130301,270,POINT (25494417.54872993 6675810.691628257),201
130302,270,POINT (25494407.36785902 6675849.412998298),201
130303,270,POINT (25494398.76683414 6675869.169017044),201
130304,270,POINT (25494418.15578674 6675757.6790825),201
130305,270,POINT (25494611.29379641 6675592.40542681),201
130306,270,POINT (25494398.46361942 6675747.068939504),201
130307,270,POINT (25494612.8401378 6675640.490180054),201
130308,270,POINT (25494612.8401378 6675640.490180054),201
130309,270,POINT (25494569.45572062 6675619.162422054),201
130310,270,POINT (25494572.02742089 6675666.27632395),201
130311,270,POINT (25494528.55324161 6675647.946266111),201
130312,270,POINT (25494532.12954156 6675695.080925516),201
130313,270,POINT (25494487.7149551 6675674.724989316),201
130314,270,POINT (25494491.22820485 6675723.865189893),201
130315,270,POINT (25494443.45349862 6675715.414047007),201
130316,270,POINT (25494438.81460502 6675769.312888513),201
130317,270,POINT (25494438.81460502 6675769.312888513),201
130318,270,POINT (25494325.62974683 6675772.884664709),201
130319,270,POINT (25494366.68156648 6675706.083257349),201
130320,270,POINT (25494393.73387138 6675704.905311744),201
130321,270,POINT (25494278.27720811 6675750.441201625),201
130322,270,POINT (25494250.67469924 6675736.590877187),201
130323,270,POINT (25494169.54509398 6675673.089574033),201
130324,270,POINT (25494231.34719427 6675647.945460328),201
130325,270,POINT (25494264.73291576 6675602.925638319),201
130326,270,POINT (25494464.11266809 6675429.846534864),201
130327,270,POINT (25494464.11266809 6675429.846534864),201
130328,270,POINT (25494430.06261934 6675463.83537509),201
130329,270,POINT (25494430.06261934 6675463.83537509),201
130330,270,POINT (25494388.12910911 6675493.580522805),201
130331,270,POINT (25494388.12910911 6675493.580522805),201
130332,270,POINT (25494347.23219273 6675522.366378099),201
130333,270,POINT (25494347.23219273 6675522.366378099),201
130334,270,POINT (25494305.05727651 6675560.11250429),201
130335,270,POINT (25494305.05727651 6675560.11250429),201
130336,270,POINT (25494552.24553935 6675427.508378725),201
130337,270,POINT (25494552.24553935 6675427.508378725),201
130338,270,POINT (25494552.24553935 6675427.508378725),201
130339,270,POINT (25494508.55658583 6675449.199398914),201
130340,270,POINT (25494552.54607494 6675450.537557724),201
130341,270,POINT (25494513.13196106 6675496.377096599),201
130342,270,POINT (25494556.87842185 6675472.680560321),201
130343,270,POINT (25494469.6554722 6675478.047740899),201
130344,270,POINT (25494473.23268836 6675525.182332328),201
130345,270,POINT (25494429.78810096 6675505.850659736),201
130346,270,POINT (25494434.36442263 6675553.028263129),201
130347,270,POINT (25494303.87955836 6675698.180729959),201
130348,270,POINT (25494389.88960233 6675534.667945526),201
130349,270,POINT (25494282.2475144 6675685.513036937),201
130350,270,POINT (25494394.43463595 6675582.837149818),201
130351,270,POINT (25494390.46093252 6675581.717933986),201
130352,270,POINT (25494346.86896637 6675567.390036001),201
130353,270,POINT (25494357.44330728 6675614.736562638),201
130354,270,POINT (25494308.72620143 6675604.260859967),201
130355,270,POINT (25494325.26618358 6675652.79018127),201
130356,270,POINT (25494264.49382393 6675676.972921309),201
130357,270,POINT (25494264.49382393 6675676.972921309),201
130358,270,POINT (25494600.32523111 6675425.966506312),201
130359,270,POINT (25494600.32523111 6675425.966506312),201
130360,270,POINT (25494691.54967839 6675420.719196712),201
130361,270,POINT (25494691.54967839 6675420.719196712),201
130362,270,POINT (25494600.56737982 6675450.990115744),201
130363,270,POINT (25494692.78983243 6675445.774789479),201
130364,270,POINT (25494647.00923361 6675437.384949735),201
130365,270,POINT (25494654.40261615 6675523.66561609),201
130366,270,POINT (25494654.40261615 6675523.66561609),201
130367,270,POINT (25494690.06115715 6675568.781682903),201
130368,270,POINT (25494690.06115715 6675568.781682903),201
130369,250,POINT (25493963.83299345 6675625.825972664),201
130370,270,POINT (25494761.22711652 6675531.912029577),201
130371,270,POINT (25494761.22711652 6675531.912029577),201
130372,270,POINT (25494739.05209573 6675438.176357237),201
130373,270,POINT (25494837.24050286 6675434.148253361),201
130374,270,POINT (25494740.47746454 6675457.226394121),201
130375,270,POINT (25494837.63486477 6675454.169096673),201
130376,270,POINT (25494740.86682162 6675477.258377391),201
130377,270,POINT (25494830.78945405 6675481.976964957),201
130378,270,POINT (25494741.23540797 6675498.281990805),201
130379,270,POINT (25494806.19089127 6675501.253249894),201
130380,270,POINT (25494836.8461213 6675414.116269092),201
130381,270,POINT (25494836.8461213 6675414.116269092),201
130382,270,POINT (25494789.12896512 6675436.68980285),201
130383,270,POINT (25494737.65854222 6675418.112392895),201
130384,270,POINT (25494737.65854222 6675418.112392895),201
130385,250,POINT (25494201.62556123 6675406.877588107),201
130386,250,POINT (25494285.08951295 6674633.867163774),201
130387,250,POINT (25494324.96021812 6674771.16949795),201
130388,250,POINT (25494257.58106814 6674749.1139081),201
130389,250,POINT (25493722.16202677 6675345.319621763),201
130390,250,POINT (25493722.16202677 6675345.319621763),201
130391,250,POINT (25493714.79924692 6675390.12137674),201
130392,250,POINT (25493754.63562015 6675330.289841157),201
130393,290,POINT (25494583.78011013 6675113.247128968),201
130394,290,POINT (25494621.86711673 6675078.373631174),201
130395,290,POINT (25494524.22217537 6675229.519915659),201
130396,290,POINT (25494541.06376297 6675202.008535873),201
130397,290,POINT (25494556.88066659 6675175.479215133),201
130398,290,POINT (25494497.16600764 6675263.731643977),201
130399,290,POINT (25494463.95942811 6675302.743738376),201
130400,270,POINT (25494458.99252235 6675598.805074713),201
130401,300,POINT (25494464.63024394 6676106.328815853),201
130402,300,POINT (25494464.63024394 6676106.328815853),201
130403,300,POINT (25494464.63024394 6676106.328815853),201
130404,300,POINT (25494417.51596196 6676174.943339774),201
130405,300,POINT (25494417.51596196 6676174.943339774),201
130406,300,POINT (25494421.5787405 6676173.065363219),201
130407,300,POINT (25494421.5787405 6676173.065363219),201
130408,300,POINT (25494459.47928209 6676210.242997073),201
130409,300,POINT (25494459.47928209 6676210.242997073),201
130410,300,POINT (25494459.47928209 6676210.242997073),201
130411,300,POINT (25494459.47928209 6676210.242997073),201
130412,300,POINT (25494490.98733977 6676161.161361927),201
130413,300,POINT (25494490.98733977 6676161.161361927),201
130414,300,POINT (25494447.44955271 6676144.837845616),201
130415,300,POINT (25494447.44955271 6676144.837845616),201
130416,300,POINT (25494380.79800663 6676131.803579371),201
130417,300,POINT (25494380.79800663 6676131.803579371),201
130418,300,POINT (25494390.06904942 6676090.053001825),201
130419,300,POINT (25494343.8363941 6676096.664219732),201
130420,300,POINT (25494348.11133458 6676120.812569332),201
130421,300,POINT (25494358.86709093 6676096.117382905),201
130422,300,POINT (25494363.67999879 6676102.271267377),201
130423,300,POINT (25494314.93611546 6676191.846940439),201
130424,300,POINT (25494314.93611546 6676191.846940439),201
130425,300,POINT (25494303.36442254 6676144.468627993),201
130426,300,POINT (25494303.36442254 6676144.468627993),201
130427,300,POINT (25494303.36442254 6676144.468627993),201
130428,300,POINT (25494303.36442254 6676144.468627993),201
130429,300,POINT (25494213.38056843 6676108.7226624),201
130430,300,POINT (25494211.29183193 6676078.632549147),201
130431,300,POINT (25494267.52195669 6676105.361892778),201
130432,300,POINT (25494251.46476735 6676073.845242378),201
130433,300,POINT (25494310.5742004 6676104.659688652),201
130434,300,POINT (25494308.30145815 6676080.5751202),201
130435,300,POINT (25494205.29377655 6676210.547238255),201
130436,300,POINT (25494205.29377655 6676210.547238255),201
130437,300,POINT (25494205.29377655 6676210.547238255),201
130438,300,POINT (25494154.3338123 6676207.998812273),201
130439,300,POINT (25494230.98351866 6676188.31264463),201
130440,300,POINT (25494197.02188292 6676153.259170406),201
130441,300,POINT (25494145.24455044 6676177.708222443),201
130442,300,POINT (25494190.62786186 6676133.047333725),201
130443,300,POINT (25494190.62786186 6676133.047333725),201
130444,300,POINT (25494158.33588565 6676109.055162742),201
130445,300,POINT (25494158.33588565 6676109.055162742),201
130446,300,POINT (25494147.33914006 6676141.739841892),201
130447,300,POINT (25494147.33914006 6676141.739841892),201
130448,300,POINT (25494262.61355561 6676300.347294479),201
130449,300,POINT (25494262.61355561 6676300.347294479),201
130450,300,POINT (25494243.6796907 6676297.769875932),201
130451,300,POINT (25494218.1096711 6676282.980707515),201
130452,300,POINT (25494218.1096711 6676282.980707515),201
130453,300,POINT (25494240.28290048 6676211.60620088),201
130454,300,POINT (25494240.28290048 6676211.60620088),201
130455,280,POINT (25494246.37606407 6676241.812599399),201
130456,300,POINT (25494293.91125316 6676225.237539941),201
130457,300,POINT (25494293.91125316 6676225.237539941),201
130458,300,POINT (25494266.16114497 6676249.41355401),201
130459,300,POINT (25494266.16114497 6676249.41355401),201
130460,170,POINT (25497579.8987231 6672833.370510827),101
130461,170,POINT (25497579.8987231 6672833.370510827),101
130462,170,POINT (25497556.29478034 6672885.684451886),101
130463,170,POINT (25497556.29478034 6672885.684451886),101
130464,170,POINT (25497556.29478034 6672885.684451886),101
130465,380,POINT (25492895.97454978 6678601.547715737),204
130466,380,POINT (25492895.97454978 6678601.547715737),204
130467,580,POINT (25498293.78649125 6675859.099960215),303
130468,580,POINT (25498271.1562359 6675780.362015609),303
130469,580,POINT (25498362.49904392 6675738.104668399),303
130470,580,POINT (25498298.84550902 6675692.141319186),303
130471,580,POINT (25498327.26781502 6675712.015913244),303
130472,580,POINT (25498316.57056317 6675767.728614853),303
130473,580,POINT (25498361.16893514 6675716.044974675),303
130474,580,POINT (25498385.19468561 6675616.707306086),303
130475,580,POINT (25498218.92644879 6675522.604789495),303
130476,550,POINT (25498174.96593666 6675619.335149933),303
130477,580,POINT (25498359.25931412 6675514.840429924),303
130478,580,POINT (25498411.94487653 6675592.496147342),303
130479,580,POINT (25498411.94487653 6675592.496147342),303
130480,580,POINT (25498374.68263775 6675567.343712595),303
130481,580,POINT (25498374.68263775 6675567.343712595),303
130482,580,POINT (25498437.94095904 6675659.334318768),303
130483,580,POINT (25498437.94095904 6675659.334318768),303
130484,580,POINT (25498245.25391783 6675809.598647993),303
130485,580,POINT (25498375.70849171 6675566.373942066),303
130486,550,POINT (25498084.31847997 6675539.541029057),303
130487,550,POINT (25498084.31847997 6675539.541029057),303
130488,550,POINT (25498084.31847997 6675539.541029057),303
130489,550,POINT (25498117.88904175 6675587.588307388),303
130490,550,POINT (25498117.88904175 6675587.588307388),303
130491,550,POINT (25498117.88904175 6675587.588307388),303
130492,550,POINT (25498260.97509716 6675951.178125233),303
130493,550,POINT (25498224.07511817 6675947.051169948),303
130494,550,POINT (25498279.88060721 6675954.745639385),303
130495,550,POINT (25498241.04383314 6675948.569375596),303
130496,580,POINT (25498604.72420556 6676000.622139174),303
130497,580,POINT (25498650.95241527 6675927.972970356),303
130498,550,POINT (25498538.2490732 6676245.784793627),303
130499,550,POINT (25498581.36275497 6676177.035512553),303
130500,550,POINT (25498501.50392341 6676137.592748758),303
130501,580,POINT (25498452.08617014 6676183.126600627),303
130502,550,POINT (25498455.81458233 6676225.273574549),303
130503,550,POINT (25498484.38553118 6676174.099563891),303
130504,580,POINT (25498522.28354875 6676211.274625711),303
130505,550,POINT (25498596.87724447 6676193.519054011),303
130506,580,POINT (25498423.63916557 6676263.32459474),303
130507,580,POINT (25498472.29762762 6676275.8048124),303
130508,580,POINT (25498414.5802525 6676298.067915013),303
130509,580,POINT (25498462.20706912 6676311.517762191),303
130510,580,POINT (25498523.89064123 6676290.379107408),303
130511,580,POINT (25498405.55435782 6676331.819645423),303
130512,580,POINT (25498452.17687881 6676345.247516812),303
130513,580,POINT (25498405.52480258 6676365.846010834),303
130514,580,POINT (25498184.02616694 6675353.426257752),303
130515,580,POINT (25498184.02616694 6675353.426257752),303
130516,510,POINT (25497858.09503216 6675376.576212062),303
130517,510,POINT (25497858.09503216 6675376.576212062),303
130518,510,POINT (25497842.79160301 6675419.134794021),303
130519,510,POINT (25497842.79160301 6675419.134794021),303
130520,510,POINT (25497842.79160301 6675419.134794021),303
130521,510,POINT (25497842.79160301 6675419.134794021),303
130522,510,POINT (25497878.93879342 6675349.189282764),303
130523,510,POINT (25497878.93879342 6675349.189282764),303
130524,510,POINT (25497878.93879342 6675349.189282764),303
130525,500,POINT (25497639.92822581 6675211.848679764),303
130526,500,POINT (25497639.92822581 6675211.848679764),303
130527,500,POINT (25497528.01555407 6675239.486688526),303
130528,500,POINT (25497528.01555407 6675239.486688526),303
130529,500,POINT (25497477.9946137 6675238.963704266),303
130530,500,POINT (25497411.24876091 6675328.009005098),303
130531,500,POINT (25497411.24876091 6675328.009005098),303
130532,500,POINT (25497480.29677983 6675295.070990734),303
130533,500,POINT (25497406.6478322 6675215.79451525),303
130534,500,POINT (25497406.6478322 6675215.79451525),303
130535,510,POINT (25497307.54505303 6675315.861468198),303
130536,510,POINT (25497307.54505303 6675315.861468198),303
130537,510,POINT (25497366.92934242 6675238.607325696),303
130538,510,POINT (25497366.92934242 6675238.607325696),303
130539,510,POINT (25497305.42446672 6675253.748854366),303
130540,510,POINT (25497289.00260852 6675366.335252853),303
130541,510,POINT (25497289.00260852 6675366.335252853),303
130542,510,POINT (25497233.41102283 6675318.612960289),303
130543,510,POINT (25497233.41102283 6675318.612960289),303
130544,510,POINT (25497338.08278216 6675364.817433659),303
130545,510,POINT (25497338.08278216 6675364.817433659),303
130546,510,POINT (25497338.72022311 6675409.873427651),303
130547,510,POINT (25497338.72022311 6675409.873427651),303
130548,510,POINT (25497338.72022311 6675409.873427651),303
130549,510,POINT (25497359.17377318 6675362.451300463),303
130550,500,POINT (25497572.60831408 6675286.864185518),303
130551,500,POINT (25497572.60831408 6675286.864185518),303
130552,500,POINT (25497572.60831408 6675286.864185518),303
130553,500,POINT (25497495.14152096 6675333.554885246),303
130554,500,POINT (25497495.14152096 6675333.554885246),303
130555,510,POINT (25496662.20189721 6675840.681105927),303
130556,510,POINT (25496811.41204021 6675738.134906432),303
130557,510,POINT (25497027.30409484 6675614.582808963),303
130558,510,POINT (25497027.30409484 6675614.582808963),303
130559,510,POINT (25497027.30409484 6675614.582808963),303
130560,510,POINT (25496976.70934416 6675699.110685682),303
130561,510,POINT (25496976.70934416 6675699.110685682),303
130562,510,POINT (25496976.70934416 6675699.110685682),303
130563,510,POINT (25497121.5840823 6675574.409032165),303
130564,510,POINT (25497178.1787016 6675523.091538203),303
130565,510,POINT (25497138.24853282 6675552.90390518),303
130566,510,POINT (25497201.20330793 6675489.760611528),303
130567,510,POINT (25497201.20330793 6675489.760611528),303
130568,510,POINT (25496958.53145692 6675539.444869747),303
130569,510,POINT (25496958.53145692 6675539.444869747),303
130570,510,POINT (25496958.53145692 6675539.444869747),303
130571,510,POINT (25497076.17421723 6675520.99893115),303
130572,510,POINT (25497076.17421723 6675520.99893115),303
130573,510,POINT (25497005.7046262 6675501.84780639),303
130574,510,POINT (25497005.7046262 6675501.84780639),303
130575,510,POINT (25497005.7046262 6675501.84780639),303
130576,510,POINT (25497162.75806132 6675503.605720317),303
130577,510,POINT (25497072.81097237 6675664.995152731),303
130578,520,POINT (25496870.36890284 6675641.854376089),303
130579,520,POINT (25496850.21907233 6675646.239139945),303
130580,520,POINT (25496839.49427215 6675669.935340509),303
130581,520,POINT (25496839.49427215 6675669.935340509),303
130582,520,POINT (25496840.91898936 6675655.973733141),303
130583,520,POINT (25496812.98659678 6675686.146999498),303
130584,520,POINT (25496812.98659678 6675686.146999498),303
130585,520,POINT (25496800.68554504 6675695.784033834),303
130586,520,POINT (25496789.86952446 6675722.46640066),303
130587,520,POINT (25496789.86952446 6675722.46640066),303
130588,520,POINT (25496787.62863142 6675697.388705067),303
130589,520,POINT (25496778.63329684 6675763.154116778),303
130590,520,POINT (25496745.94110288 6675785.187605484),303
130591,520,POINT (25496748.72890819 6675726.22396961),303
130592,520,POINT (25496748.72890819 6675726.22396961),303
130593,520,POINT (25496748.72890819 6675726.22396961),303
130594,520,POINT (25496715.85888035 6675754.252045203),303
130595,520,POINT (25496715.85888035 6675754.252045203),303
130596,520,POINT (25496715.85888035 6675754.252045203),303
130597,520,POINT (25496729.27650761 6675740.647330545),303
130598,520,POINT (25496729.27650761 6675740.647330545),303
130599,520,POINT (25496729.27650761 6675740.647330545),303
130600,520,POINT (25496730.03604555 6675814.726918542),303
130601,520,POINT (25496730.03604555 6675814.726918542),303
130602,520,POINT (25496698.25704603 6675839.779384549),303
130603,520,POINT (25496698.25704603 6675839.779384549),303
130604,520,POINT (25496694.22652046 6675774.604861031),303
130605,520,POINT (25496694.22652046 6675774.604861031),303
130606,520,POINT (25496662.44742696 6675799.668777885),303
130607,520,POINT (25496662.44742696 6675799.668777885),303
130608,520,POINT (25496678.8334042 6675787.153047008),303
130609,520,POINT (25496678.8334042 6675787.153047008),303
130610,520,POINT (25496678.8334042 6675787.153047008),303
130611,550,POINT (25497872.24379522 6675504.094223101),303
130612,550,POINT (25497872.24379522 6675504.094223101),303
130613,550,POINT (25497872.24379522 6675504.094223101),303
130614,550,POINT (25498009.6952301 6675492.240337106),303
130615,550,POINT (25498009.6952301 6675492.240337106),303
130616,550,POINT (25498009.6952301 6675492.240337106),303
130617,550,POINT (25498009.6952301 6675492.240337106),303
130618,550,POINT (25497911.65757064 6675491.269892206),303
130619,550,POINT (25497911.65757064 6675491.269892206),303
130620,550,POINT (25497911.65757064 6675491.269892206),303
130621,550,POINT (25497942.07515012 6675511.207206909),303
130622,550,POINT (25497942.07515012 6675511.207206909),303
130623,550,POINT (25497942.07515012 6675511.207206909),303
130624,550,POINT (25497902.96087046 6675514.025920698),303
130625,510,POINT (25497819.61945656 6675457.464326083),303
130626,510,POINT (25497819.61945656 6675457.464326083),303
130627,510,POINT (25497805.34494778 6675466.040707546),303
130628,510,POINT (25497811.4345652 6675463.218250345),303
130629,510,POINT (25497806.22388924 6675470.073424756),303
130630,510,POINT (25497809.67979794 6675488.187528913),303
130631,510,POINT (25497809.67979794 6675488.187528913),303
130632,510,POINT (25497802.25666059 6675468.950505472),303
130633,510,POINT (25497741.5114086 6675426.081317289),303
130634,510,POINT (25497766.26296423 6675467.858120984),303
130635,510,POINT (25497769.62867205 6675455.945745635),303
130636,510,POINT (25497613.87209683 6675378.175549128),303
130637,510,POINT (25497711.88263421 6675446.199072529),303
130638,510,POINT (25497687.18872955 6675435.440694312),303
130639,510,POINT (25497681.67519316 6675419.266638944),303
130640,510,POINT (25497801.77488954 6675451.915353849),303
130641,510,POINT (25497788.53167705 6675459.521866603),303
130642,510,POINT (25497790.92373012 6675479.608650933),303
